Customer_ID,Age,Tenure_Months,Account_Balance,Monthly_Income,Previous_Month_Transactions,Current_Month_Transactions,Digital_Login_Frequency,UPI_Transactions,Card_Usage_Frequency,Loan_Active,Investment_Active,Complaint_Count,Days_Since_Last_Login,Salary_Account,Auto_Debit_Active,Churn
CUST101087,23,93,837614,146965,16,10,18,9,1,0,1,2,11,1,0,0
CUST101088,43,154,502477,114694,67,69,25,25,8,1,1,0,63,0,0,0
CUST101089,21,18,898691,34773,81,19,8,19,43,0,0,1,45,0,1,0
CUST101090,36,96,231596,19239,5,62,27,43,4,0,0,1,112,0,0,0
CUST101091,37,38,620330,35863,55,89,31,61,33,1,0,1,13,0,0,0
CUST101092,50,87,800595,66415,74,11,2,72,18,1,0,1,26,1,1,0
CUST101093,37,88,783046,83968,12,61,31,78,6,0,0,2,115,1,1,0
CUST101094,66,50,978262,246747,72,41,4,8,38,0,0,1,36,1,0,1
CUST101095,29,8,178129,75430,9,82,7,70,41,0,0,0,76,0,0,0
CUST101096,64,169,668897,16515,43,68,13,23,16,0,0,1,101,1,0,1
CUST101097,18,134,547707,112206,27,57,2,11,25,0,1,0,109,0,0,1
CUST101098,43,69,961082,160677,72,4,23,59,45,0,0,1,101,0,0,1
CUST101099,31,172,731351,71240,56,26,12,77,26,0,0,0,61,1,1,1
CUST101100,55,121,646499,20586,8,27,28,15,42,1,0,0,66,0,1,0
CUST101101,54,64,385906,247293,51,25,7,28,27,1,0,3,79,1,0,1
CUST101102,28,157,206671,135419,25,48,30,31,19,0,1,0,75,1,1,0
CUST101103,53,156,526122,137374,60,20,25,34,5,0,1,0,13,0,0,0
CUST101104,30,139,295358,46186,70,0,17,42,7,0,0,2,97,1,0,1
CUST101105,60,121,749294,41928,63,57,17,52,31,0,1,3,113,0,1,0
CUST101106,20,65,255870,244336,11,78,6,19,18,0,1,0,94,0,1,0
CUST101107,50,107,494244,229159,53,54,15,7,31,1,0,0,38,1,0,0
CUST101108,23,147,777646,137990,20,80,32,41,18,1,0,0,4,1,0,0
CUST101109,67,137,527701,102029,21,25,2,76,23,1,1,1,75,0,1,0
CUST101110,27,155,534793,35711,88,83,3,69,23,1,0,1,25,1,0,0
CUST101111,22,162,777041,69962,79,24,3,15,16,1,0,0,80,1,0,1
CUST101112,40,172,890234,35039,38,76,8,68,17,0,0,0,107,0,0,0
CUST101113,27,100,134177,51561,37,32,16,52,11,1,1,1,52,1,1,0
CUST101114,61,82,200176,221555,30,88,16,44,40,0,1,2,62,1,0,0
CUST101115,19,143,391447,243943,70,71,32,50,22,0,1,0,10,1,1,0
CUST101116,30,51,501850,227467,67,68,19,5,47,0,1,1,32,0,0,0
CUST101117,57,141,115897,234730,45,5,13,32,17,1,1,2,40,1,0,1
CUST101118,19,83,59408,16577,62,22,21,78,15,0,1,2,39,0,1,0
CUST101119,37,177,169751,122792,83,29,26,14,15,0,1,0,45,1,0,0
CUST101120,18,112,117908,174422,14,77,2,13,35,0,1,0,3,1,0,0
CUST101121,54,56,246993,179870,19,53,23,38,22,0,0,1,95,0,0,0
CUST101122,26,179,231168,243506,46,86,29,62,21,0,1,3,94,0,0,0
CUST101123,34,165,605019,227489,61,10,7,4,38,1,1,1,10,1,1,1
CUST101124,26,145,506421,25785,21,30,21,51,32,1,1,2,80,1,0,0
CUST101125,28,157,852563,87227,64,5,24,15,23,1,1,2,26,0,1,0
CUST101126,32,161,851712,133680,13,10,9,37,19,0,1,1,7,0,1,0
CUST101127,41,60,803194,76957,40,76,28,52,32,0,1,1,20,1,0,0
CUST101128,55,120,118798,80431,77,11,0,76,30,0,0,2,96,0,0,1
CUST101129,52,138,642142,163369,84,65,20,52,39,0,0,3,113,0,0,1
CUST101130,47,175,238902,86894,40,52,23,45,7,0,0,2,4,1,0,0
CUST101131,48,23,321847,209844,52,35,8,14,9,1,0,0,61,0,1,0
CUST101132,66,149,475650,165653,55,16,25,58,0,0,0,0,31,0,0,0
CUST101133,22,13,64079,70192,74,27,8,49,20,1,0,1,88,0,1,1
CUST101134,61,101,546865,16462,78,21,19,8,24,1,0,1,57,1,0,1
CUST101135,67,161,788646,143848,84,6,34,25,31,0,1,0,71,0,0,0
CUST101136,31,24,873771,210245,72,14,8,2,45,1,0,0,26,1,0,1
CUST101137,28,108,311258,161583,26,10,21,46,45,1,1,2,25,1,0,0
CUST101138,26,11,483450,91106,81,23,0,4,9,0,1,1,39,0,1,1
CUST101139,51,17,850662,63665,84,66,4,61,47,0,0,2,28,1,1,0
CUST101140,29,175,517379,190486,10,29,8,4,8,0,0,1,72,0,0,0
CUST101141,52,25,689340,96010,30,69,18,9,19,0,1,2,81,1,1,0
CUST101142,52,94,68194,87573,79,65,7,79,47,0,1,0,6,0,1,0
CUST101143,18,21,472022,239737,7,60,31,62,19,0,0,2,105,1,1,0
CUST101144,57,84,113333,122803,56,77,12,24,39,0,0,2,20,0,1,0
CUST101145,39,140,563080,134682,78,40,19,43,6,0,0,0,79,0,1,0
CUST101146,46,37,46807,28386,64,81,29,24,10,0,0,1,66,1,0,0
CUST101147,25,42,518513,139069,67,50,9,29,20,0,0,1,95,0,0,1
CUST101148,28,145,388410,69460,69,43,30,13,37,0,0,1,9,1,0,0
CUST101149,58,101,940805,152293,56,12,24,42,46,0,1,0,61,0,1,0
CUST101150,54,48,661501,169546,80,89,28,27,18,0,1,0,95,0,1,0
CUST101151,31,103,510698,130375,18,11,23,18,45,1,1,0,7,1,1,0
CUST101152,47,28,629580,127660,76,81,20,41,14,0,1,1,95,0,1,0
CUST101153,52,41,648272,167117,72,8,8,19,5,0,1,3,113,1,0,1
CUST101154,38,99,539065,106319,32,84,1,78,9,0,1,1,3,1,1,0
CUST101155,54,47,39346,131582,75,47,3,10,45,0,0,1,28,0,1,0
CUST101156,22,146,842135,150994,14,48,7,53,15,0,0,1,11,1,1,0
CUST101157,36,105,620265,168778,61,52,31,23,44,0,1,1,116,0,1,0
CUST101158,31,124,310963,57771,70,55,13,69,10,1,1,0,100,0,0,0
CUST101159,43,13,946973,67335,54,39,12,16,34,1,0,3,99,1,0,1
CUST101160,21,141,135917,244087,18,23,20,27,7,0,0,2,50,0,1,0
CUST101161,42,100,897618,67949,20,71,23,49,27,1,1,0,18,0,0,0
CUST101162,62,31,548578,216786,58,32,17,54,2,0,0,4,100,1,0,1
CUST101163,59,130,375695,110558,47,22,25,72,1,1,0,2,110,1,0,1
CUST101164,42,16,424915,161312,46,76,31,9,13,0,1,2,30,1,0,0
CUST101165,35,137,176324,237828,85,53,32,20,28,0,0,0,107,1,1,1
CUST101166,57,73,886114,117272,26,52,30,57,46,0,1,1,25,1,1,0
CUST101167,25,166,659653,17716,72,48,17,33,2,0,1,0,108,1,1,1
CUST101168,56,54,905449,162646,23,77,34,42,0,1,0,1,5,0,0,0
CUST101169,57,100,644784,229327,70,77,11,10,14,0,0,0,28,1,1,0
CUST101170,31,109,504150,219789,43,79,24,32,19,0,0,2,16,0,1,0
CUST101171,49,87,844521,190138,77,48,30,57,21,0,0,2,19,1,1,0
CUST101172,68,173,506180,207898,23,59,9,45,33,0,1,0,41,1,1,0
CUST101173,55,162,410824,166285,20,89,33,60,49,0,0,1,109,1,1,0
CUST101174,50,137,391857,86916,58,89,2,61,32,1,0,2,46,1,0,0
CUST101175,40,8,198345,212223,29,64,7,0,8,1,0,1,73,0,0,1
CUST101176,32,7,804051,65906,22,31,31,20,2,0,0,2,69,0,1,0
CUST101177,50,36,603294,15463,27,78,28,61,1,0,0,0,111,1,1,0
CUST101178,42,18,771759,178045,89,20,21,63,3,0,1,0,95,0,1,1
CUST101179,34,3,219980,89694,15,17,19,72,15,1,0,0,1,1,0,0
CUST101180,50,28,475869,166723,43,59,5,55,32,1,0,0,73,0,1,1
CUST101181,64,70,277923,83694,72,12,28,0,8,0,0,2,36,1,0,1
CUST101182,19,172,445256,35008,29,23,16,20,39,1,1,1,90,1,0,0
CUST101183,31,149,751190,85474,67,29,30,21,37,0,0,0,104,0,0,1
CUST101184,57,28,450541,53185,34,1,33,53,17,0,1,0,18,1,1,0
CUST101185,57,54,510163,102924,49,82,3,3,15,1,0,0,114,1,0,1
CUST101186,68,65,809062,220489,65,24,1,64,7,0,1,1,40,0,1,0
CUST101187,56,100,893007,217211,55,49,11,50,22,0,0,2,15,1,0,0
CUST101188,68,21,640724,49980,13,13,34,73,35,1,1,2,114,1,1,0
CUST101189,23,13,668538,37504,80,5,5,62,2,0,1,1,83,0,1,1
CUST101190,23,57,414151,69970,6,75,7,14,14,0,1,1,59,1,1,0
CUST101191,20,49,965762,31766,9,83,20,35,37,1,0,1,56,0,0,0
CUST101192,24,118,810216,131944,66,86,34,28,32,1,1,1,99,0,0,0
CUST101193,68,54,982226,108922,73,29,14,51,17,1,1,0,63,1,1,0
CUST101194,25,138,679387,157767,56,29,6,45,22,0,0,1,4,1,0,0
CUST101195,59,53,452069,163868,9,37,14,68,42,0,0,5,17,1,0,0
CUST101196,69,44,899599,188615,63,57,5,28,2,1,1,1,71,0,0,1
CUST101197,32,47,68359,160631,72,40,16,46,29,0,0,3,12,0,1,0
CUST101198,64,53,204460,179211,13,56,3,24,44,0,1,0,104,0,0,1
CUST101199,46,74,866040,135494,26,35,21,79,16,0,0,2,73,1,0,0
CUST101200,50,46,995173,249941,31,63,31,15,49,0,0,0,35,0,1,0
CUST101201,69,13,278255,23802,14,15,21,40,31,0,1,0,18,1,0,0
CUST101202,47,165,164384,219915,84,87,26,64,45,1,0,3,30,0,0,0
CUST101203,56,102,785681,186277,65,77,14,68,6,1,1,2,99,1,0,0
CUST101204,44,24,287305,244822,55,89,21,19,38,0,1,0,92,1,1,0
CUST101205,53,2,906352,49159,14,71,27,68,13,1,1,2,108,1,0,0
CUST101206,46,81,892255,26516,10,13,8,35,14,1,1,0,22,0,1,0
CUST101207,55,100,912446,65492,66,30,33,57,43,1,1,0,31,1,1,0
CUST101208,50,142,131466,44086,9,65,8,47,11,0,0,2,112,1,0,1
CUST101209,54,138,330457,128758,74,67,14,1,7,0,1,3,10,1,1,0
CUST101210,44,163,182446,45480,67,64,19,79,15,0,0,1,65,0,0,0
CUST101211,50,153,418230,198163,60,54,7,28,40,0,0,2,95,1,0,1
CUST101212,21,131,605596,143023,63,83,27,15,33,0,0,1,4,0,1,0
CUST101213,39,111,833821,125195,67,77,18,34,45,0,1,0,94,0,1,0
CUST101214,19,102,766523,193838,63,39,15,61,23,0,0,3,12,1,0,0
CUST101215,27,17,412377,53737,55,24,10,3,28,0,0,0,85,1,0,1
CUST101216,22,12,633088,24265,54,24,7,67,15,0,1,0,63,1,0,1
CUST101217,27,116,401706,129165,8,2,32,50,4,0,0,3,34,0,0,0
CUST101218,50,24,382691,134501,52,68,9,32,4,1,1,1,82,0,1,0
CUST101219,55,29,763557,85990,36,25,17,77,29,0,1,3,28,1,1,0
CUST101220,30,171,25502,247526,55,39,34,23,49,1,0,1,22,0,0,0
CUST101221,48,153,36757,237789,56,37,2,74,49,1,0,2,82,1,0,1
CUST101222,64,122,828543,30386,78,37,26,24,4,1,1,0,79,1,0,0
CUST101223,53,90,623561,119718,38,67,27,27,42,1,0,0,94,1,0,0
CUST101224,62,65,583933,52425,40,6,5,6,12,1,0,1,15,0,0,1
CUST101225,41,84,897650,136635,74,29,13,35,34,0,0,1,25,1,0,0
CUST101226,69,119,322199,189326,47,18,6,9,48,1,0,1,2,0,0,1
CUST101227,32,156,120815,235935,20,34,9,35,24,1,0,1,22,0,0,0
CUST101228,46,16,927502,68634,63,32,14,17,49,1,0,1,56,0,1,1
CUST101229,25,175,685266,232789,57,32,30,5,13,0,1,2,8,0,0,0
CUST101230,22,104,364170,193734,23,77,28,6,43,0,0,2,50,1,1,0
CUST101231,46,92,333336,101988,45,37,16,11,45,1,1,2,87,1,1,1
CUST101232,64,27,182549,249856,85,9,28,40,25,0,0,2,32,1,1,0
CUST101233,21,170,168973,121337,51,56,14,62,17,1,0,2,77,0,1,0
CUST101234,29,175,747631,245359,58,27,25,24,19,0,1,0,91,1,1,0
CUST101235,62,162,53021,233599,59,77,11,52,33,0,1,2,23,1,1,0
CUST101236,19,165,30092,221524,23,37,24,32,6,0,1,3,106,1,0,0
CUST101237,44,134,919746,156215,66,15,4,72,46,0,1,0,49,1,1,1
CUST101238,48,135,369987,237463,63,20,3,5,9,0,1,2,51,0,1,1
CUST101239,68,153,658191,161653,69,5,30,61,14,0,0,1,70,1,0,1
CUST101240,68,33,313865,82443,72,40,2,65,16,0,1,0,37,0,1,0
CUST101241,53,55,291655,44424,32,14,2,8,10,0,1,0,43,1,0,0
CUST101242,53,7,73782,103844,22,2,25,66,33,0,1,0,88,1,0,1
CUST101243,43,57,884435,56984,30,42,16,15,26,1,1,2,55,1,0,0
CUST101244,60,126,936806,56505,23,46,9,54,20,1,1,2,65,1,1,0
CUST101245,44,12,843000,117478,59,13,1,39,30,1,0,3,44,1,1,1
CUST101246,22,16,921736,77699,61,65,23,25,49,0,1,0,51,0,1,0
CUST101247,37,43,365206,173029,10,28,10,37,3,0,1,1,0,1,1,0
CUST101248,28,117,891733,171536,5,3,23,34,40,0,1,1,86,1,0,0
CUST101249,27,135,314651,129012,12,25,34,67,48,1,1,0,110,0,1,0
CUST101250,57,111,649565,169721,55,11,22,58,16,1,0,2,115,0,0,1
CUST101251,55,51,655287,188137,89,1,31,13,48,0,1,1,103,0,1,1
CUST101252,23,160,208580,238733,29,16,22,46,47,1,1,1,81,0,0,1
CUST101253,25,75,770032,49758,51,34,33,70,19,0,1,0,63,1,0,0
CUST101254,40,8,625416,151668,59,9,18,71,24,0,0,5,110,0,1,1
CUST101255,64,45,273827,31374,68,85,1,41,39,1,1,0,7,1,1,0
CUST101256,43,59,548952,133686,87,42,1,50,22,0,0,0,97,1,0,1
CUST101257,63,132,627652,18775,14,20,14,18,14,0,1,1,42,0,1,0
CUST101258,60,104,776372,42388,60,14,20,65,32,1,0,2,7,1,0,0
CUST101259,29,157,165244,138800,16,34,34,46,18,0,1,1,28,0,0,0
CUST101260,43,157,477857,36029,37,84,4,64,14,0,0,2,12,1,1,0
CUST101261,30,98,65340,98981,75,84,26,41,40,1,0,2,0,0,0,0
CUST101262,57,156,612524,68639,21,84,23,37,4,0,1,2,28,0,1,0
CUST101263,35,79,12017,129010,65,59,6,12,15,0,0,4,49,0,0,1
CUST101264,42,124,824045,160717,14,43,5,43,44,0,1,2,36,0,0,0
CUST101265,50,172,787167,46105,35,4,32,23,47,0,1,1,0,1,0,0
CUST101266,64,4,995424,159740,64,72,16,29,31,0,1,1,107,0,0,0
CUST101267,57,90,555636,162032,74,17,29,69,21,0,0,3,68,1,0,1
CUST101268,60,104,410664,141519,21,20,7,37,42,0,1,5,116,0,1,1
CUST101269,29,137,272635,157429,54,71,6,22,31,0,0,1,47,1,1,0
CUST101270,61,119,210720,210676,41,73,5,73,12,1,1,0,54,1,1,0
CUST101271,53,133,122070,117739,86,50,3,56,37,1,1,0,113,1,1,1
CUST101272,65,56,752917,66796,66,40,0,78,25,1,0,1,65,0,0,1
CUST101273,21,96,846191,30804,84,23,14,22,16,0,0,0,110,1,0,1
CUST101274,22,178,963057,142732,76,23,30,35,4,0,0,0,62,0,0,1
CUST101275,54,75,919472,160698,81,37,24,56,48,1,1,2,21,0,0,0
CUST101276,25,143,263512,174204,33,43,32,0,32,0,0,1,93,1,1,1
CUST101277,59,32,992464,22951,36,56,34,71,26,0,1,0,10,1,0,0
CUST101278,66,28,36010,152521,84,58,4,2,4,1,1,0,28,1,0,0
CUST101279,45,22,972658,34065,15,33,4,13,36,0,1,1,105,1,0,1
CUST101280,48,17,561139,116503,10,74,16,33,6,0,1,0,2,1,0,0
CUST101281,26,59,648049,120072,39,81,13,69,47,1,0,2,44,1,0,0
CUST101282,68,90,944000,155202,37,22,28,68,17,1,1,0,76,1,1,0
CUST101283,46,106,779928,104360,22,85,7,50,30,0,1,1,119,0,0,1
CUST101284,31,26,914584,77287,41,42,33,28,5,0,1,1,2,1,1,0
CUST101285,57,25,687296,197774,17,81,0,47,1,0,0,2,73,0,0,1
CUST101286,58,138,604146,183065,78,39,28,78,12,1,0,0,67,0,1,0
CUST101287,39,45,592293,177947,85,46,28,78,41,0,0,0,13,1,1,0
CUST101288,28,83,38493,152126,68,40,4,15,10,0,0,1,86,0,1,1
CUST101289,40,11,726155,245881,5,46,31,56,25,1,0,1,80,0,0,0
CUST101290,18,104,692750,122357,67,19,23,9,20,0,0,1,64,0,0,1
CUST101291,63,68,535580,194589,38,76,18,18,1,1,1,0,56,1,1,0
CUST101292,54,95,879809,222440,14,64,11,66,39,1,0,1,14,1,0,0
CUST101293,38,156,684725,44670,88,67,0,35,19,0,1,0,59,0,0,0
CUST101294,43,65,524238,64112,11,23,6,3,16,1,0,0,53,0,0,0
CUST101295,63,49,935711,103388,60,35,16,74,15,0,1,2,116,0,1,0
CUST101296,53,175,102735,104156,84,44,33,32,41,1,1,1,1,1,0,0
CUST101297,40,52,548200,174379,41,1,6,27,4,1,1,3,81,1,1,1
CUST101298,18,102,81771,213159,33,27,16,79,13,0,1,2,63,1,1,0
CUST101299,68,57,712932,62922,16,25,2,8,23,1,0,2,102,0,0,1
CUST101300,57,47,632581,209152,21,22,28,74,3,1,1,1,85,1,0,0
CUST101301,32,159,100083,108348,52,78,21,5,47,0,0,1,27,1,0,0
CUST101302,38,174,638943,94335,88,35,28,48,23,0,0,0,93,0,0,0
CUST101303,64,26,937780,41312,30,5,4,75,46,0,0,2,76,0,0,1
CUST101304,26,114,622747,81985,87,34,29,21,8,0,0,0,119,0,0,1
CUST101305,26,5,399750,145744,16,37,22,47,2,1,0,2,66,1,1,0
CUST101306,27,84,748365,203680,25,34,20,20,8,1,1,1,2,1,1,0
CUST101307,69,52,233682,236034,46,73,25,32,17,0,0,2,108,1,0,1
CUST101308,43,105,429886,115963,65,52,20,55,35,0,1,1,52,1,1,0
CUST101309,58,54,980651,186349,62,37,19,28,18,0,1,2,25,1,1,0
CUST101310,52,161,230171,46551,58,58,22,52,23,0,0,1,3,1,0,0
CUST101311,69,178,374839,104813,38,42,3,39,3,0,0,0,15,0,0,0
CUST101312,42,166,168558,202669,11,3,20,73,8,0,1,1,91,1,1,0
CUST101313,43,155,984061,116025,39,4,20,17,32,0,0,0,71,1,1,1
CUST101314,28,15,297412,139342,19,67,0,46,0,1,0,1,53,1,1,0
CUST101315,55,61,108338,191284,69,44,14,12,34,0,1,1,103,0,0,1
CUST101316,19,122,475551,24637,29,79,16,26,9,0,0,0,15,0,1,0
CUST101317,24,21,289480,58258,63,24,13,61,11,0,0,1,30,0,1,0
CUST101318,35,46,791073,181765,83,77,18,73,17,1,0,2,86,0,0,1
CUST101319,44,134,88132,155896,10,10,33,44,13,1,0,0,1,0,1,0
CUST101320,51,38,296103,144553,56,28,5,2,9,1,0,1,72,1,0,1
CUST101321,44,62,145378,41950,83,33,5,21,9,0,0,0,90,1,0,1
CUST101322,34,86,178254,169560,25,85,4,26,17,0,0,1,44,1,0,0
CUST101323,60,78,599411,142870,75,13,6,54,23,0,0,1,53,1,1,1
CUST101324,61,46,450542,15215,36,23,32,66,0,0,1,1,58,1,1,0
CUST101325,68,141,753255,120603,57,58,12,32,29,1,0,2,58,0,1,0
CUST101326,41,3,546786,26523,63,38,0,1,14,1,1,3,21,0,1,1
CUST101327,42,6,595486,221972,73,25,12,74,7,0,0,2,107,0,0,1
CUST101328,24,93,501585,83689,66,42,26,45,34,0,0,3,33,1,1,0
CUST101329,69,8,28197,38834,8,35,6,73,17,1,1,1,72,0,1,0
CUST101330,23,172,677079,49474,22,38,2,32,40,0,1,1,96,1,1,0
CUST101331,41,108,109775,58066,85,60,24,57,15,0,0,2,101,0,0,0
CUST101332,50,161,812464,245943,60,15,32,6,20,1,0,1,55,1,1,0
CUST101333,66,75,847056,25400,28,58,16,14,14,0,0,2,33,0,0,0
CUST101334,46,77,865609,140211,70,5,13,25,4,1,1,2,98,1,1,1
CUST101335,60,50,829396,25345,17,55,22,10,44,0,0,2,110,0,1,1
CUST101336,39,11,686388,48896,66,7,23,37,6,1,0,0,25,0,1,0
CUST101337,43,95,112030,231502,58,26,28,26,47,1,1,1,70,1,0,0
CUST101338,45,156,317790,43899,19,70,26,6,6,1,1,0,44,1,0,0
CUST101339,67,70,868619,43229,73,26,22,0,26,0,1,0,111,1,0,1
CUST101340,38,169,402752,20583,7,88,30,73,24,0,0,2,108,1,1,0
CUST101341,66,16,642687,150969,41,45,16,20,21,0,1,5,90,1,1,1
CUST101342,24,68,57747,86537,41,40,2,78,47,0,1,0,75,1,1,0
CUST101343,34,99,46712,150639,7,78,4,29,12,1,1,1,80,0,0,0
CUST101344,37,48,400489,89807,67,24,14,7,16,0,1,1,20,0,0,1
CUST101345,58,64,334964,144648,39,85,5,2,40,1,1,2,42,0,0,0
CUST101346,66,90,126342,127652,56,17,9,54,43,0,0,1,85,1,0,1
CUST101347,37,76,616516,223311,32,11,31,14,12,0,0,2,89,1,1,1
CUST101348,39,139,337497,159401,22,86,22,35,25,1,1,0,38,1,1,0
CUST101349,45,101,488707,247117,40,50,16,5,8,0,0,1,12,0,1,0
CUST101350,57,89,93091,86792,37,38,19,41,4,1,0,0,105,0,0,0
CUST101351,66,18,349058,146300,68,88,14,49,38,0,0,0,41,1,0,0
CUST101352,24,19,182902,236354,30,9,21,17,32,1,1,0,44,0,0,0
CUST101353,18,55,894150,228286,52,73,5,49,3,0,0,1,86,1,1,1
CUST101354,49,102,411343,52052,44,76,3,29,27,1,1,1,50,0,1,0
CUST101355,30,118,247222,203841,21,53,22,76,25,0,0,0,93,0,0,1
CUST101356,47,154,215560,61032,44,28,18,38,3,0,0,1,118,1,0,1
CUST101357,40,134,536827,234793,11,40,30,11,15,1,0,0,16,0,1,0
CUST101358,68,4,703121,48686,61,8,2,58,36,1,0,0,90,0,1,1
CUST101359,36,108,833651,91981,12,62,27,75,21,0,1,2,83,1,0,0
CUST101360,49,115,933196,113802,60,76,2,43,35,0,1,3,62,1,1,0
CUST101361,47,29,276478,209333,35,36,13,3,37,0,1,1,6,1,0,0
CUST101362,46,59,947119,148881,63,13,17,35,34,0,0,1,54,1,1,0
CUST101363,66,125,795335,249337,62,72,26,47,24,1,0,2,3,0,0,0
CUST101364,62,98,422743,187857,16,71,9,13,7,0,0,3,112,0,0,1
CUST101365,46,17,934133,182619,52,38,14,48,16,0,0,1,30,1,0,0
CUST101366,47,107,515906,57818,35,39,18,66,17,1,0,2,93,0,0,0
CUST101367,33,43,583296,115422,87,53,8,76,49,0,1,1,94,0,0,1
CUST101368,57,80,477492,86927,67,2,3,8,11,1,0,1,55,1,1,1
CUST101369,36,162,362462,211753,78,54,14,20,32,1,0,2,3,0,0,0
CUST101370,35,8,420924,94465,43,32,7,71,22,0,1,2,81,1,1,0
CUST101371,18,141,667220,235934,80,70,0,15,11,1,0,1,83,0,0,1
CUST101372,31,106,935942,241599,24,18,6,15,10,0,1,1,39,0,0,0
CUST101373,68,8,68300,128221,52,33,30,27,12,0,1,1,103,0,1,0
CUST101374,64,96,392407,52333,75,77,17,50,34,0,0,2,116,1,1,0
CUST101375,67,94,990049,141457,58,49,11,55,26,0,0,3,111,0,0,1
CUST101376,19,65,808274,31576,82,46,29,79,24,0,1,0,46,1,0,0
CUST101377,45,171,192285,134875,79,45,32,56,39,0,0,0,49,1,1,0
CUST101378,66,39,829804,54405,75,55,6,51,2,1,0,1,22,0,0,0
CUST101379,67,81,377460,109000,33,56,27,45,48,1,1,0,50,1,1,0
CUST101380,47,84,99971,219851,78,82,2,77,24,1,0,3,37,1,0,0
CUST101381,55,88,987410,46601,77,50,5,37,44,0,0,0,8,1,0,0
CUST101382,68,86,39744,82946,52,53,30,47,9,0,1,5,60,0,0,0
CUST101383,21,93,379226,213428,78,89,14,40,16,0,1,1,79,1,1,0
CUST101384,18,86,320586,67116,87,80,6,58,2,0,0,1,20,1,0,0
CUST101385,25,44,916502,246897,60,27,29,66,44,0,0,1,8,0,0,0
CUST101386,46,137,611278,119186,21,18,26,73,21,1,0,1,115,0,1,1
CUST101387,56,165,909102,77894,13,26,16,65,37,0,0,2,24,0,1,0
CUST101388,20,74,370061,180707,38,47,17,26,13,0,1,1,112,0,0,1
CUST101389,49,36,235975,22465,49,18,21,31,26,0,1,5,35,0,1,0
CUST101390,27,101,528938,71754,13,50,25,55,41,0,1,1,110,1,1,0
CUST101391,27,156,570405,244047,11,6,26,9,19,0,0,2,42,0,0,0
CUST101392,36,170,878676,107850,20,28,23,39,47,0,0,0,77,1,0,0
CUST101393,63,171,971276,124765,23,42,7,16,17,1,0,1,80,1,1,0
CUST101394,51,170,790622,231191,10,68,20,57,12,0,0,2,27,1,0,0
CUST101395,50,104,49113,107691,15,57,28,5,41,1,0,0,63,1,0,0
CUST101396,40,66,140861,53871,80,7,20,38,5,0,0,1,44,0,1,0
CUST101397,45,55,33125,208946,65,41,2,17,9,0,0,1,104,1,0,1
CUST101398,49,176,230767,223805,46,75,30,72,36,1,1,0,55,1,1,0
CUST101399,67,91,393144,44511,17,41,26,71,28,0,1,0,47,0,0,0
CUST101400,24,22,935963,95960,16,12,26,41,5,0,0,0,7,0,0,0
CUST101401,46,101,691778,194893,89,25,8,3,38,1,0,2,13,0,0,1
CUST101402,25,155,899336,80776,78,17,32,19,10,0,1,1,14,0,0,0
CUST101403,18,121,179157,216239,24,41,32,27,47,0,1,0,38,0,1,0
CUST101404,20,93,544056,221207,54,50,25,39,24,1,0,0,24,0,1,0
CUST101405,41,108,706321,59462,40,83,27,64,43,1,1,1,62,0,0,0
CUST101406,40,141,344243,207454,73,15,30,43,43,0,1,1,58,1,1,0
CUST101407,25,173,254807,236266,41,2,0,22,29,0,0,2,74,0,0,1
CUST101408,64,10,684245,249453,16,78,19,56,19,1,0,1,28,1,0,0
CUST101409,54,9,612709,47574,44,44,11,46,36,0,0,1,2,1,0,0
CUST101410,20,155,717442,117072,58,21,16,12,15,0,0,1,38,1,0,1
CUST101411,68,34,794327,187982,6,22,14,15,30,0,0,0,21,0,1,0
CUST101412,50,129,182383,219603,54,58,33,54,28,1,1,2,100,1,0,0
CUST101413,45,160,745854,171258,45,61,15,64,5,0,1,2,40,0,0,0
CUST101414,64,89,199139,240853,49,67,3,15,28,1,0,1,19,0,0,0
CUST101415,25,93,72017,168885,13,53,7,36,31,0,0,0,18,1,1,0
CUST101416,51,71,811364,224884,66,56,33,51,8,0,1,1,12,0,1,0
CUST101417,52,67,546648,231597,51,22,24,9,36,1,0,0,90,0,1,1
CUST101418,49,148,842279,93282,9,59,14,37,22,1,0,1,18,0,0,0
CUST101419,41,117,503394,124779,80,72,27,43,15,0,1,0,79,0,1,0
CUST101420,31,94,615653,33557,5,87,8,73,17,0,0,1,65,0,0,0
CUST101421,49,163,610756,174132,48,84,1,53,18,1,0,2,64,1,0,1
CUST101422,63,99,258137,204938,26,54,16,50,43,1,0,0,2,0,1,0
CUST101423,60,113,302075,87104,42,79,9,51,1,0,0,0,23,1,0,0
CUST101424,33,103,56823,246977,23,62,8,69,9,0,0,0,107,1,0,1
CUST101425,21,91,825464,230649,84,55,30,58,11,1,0,2,37,1,0,0
CUST101426,69,90,772279,152152,35,54,1,12,45,1,1,2,1,1,0,0
CUST101427,54,17,737786,159926,71,24,23,40,17,1,0,2,55,1,0,1
CUST101428,38,18,19807,137013,46,25,18,11,18,0,0,2,79,1,0,1
CUST101429,31,173,930271,213767,86,48,16,49,37,0,0,2,92,1,0,1
CUST101430,48,116,664431,173097,30,62,9,56,36,0,0,1,36,0,1,0
CUST101431,65,93,578701,199054,17,44,27,49,26,0,1,1,107,1,1,0
CUST101432,35,91,682509,56081,62,72,27,56,47,0,0,2,3,1,1,0
